botid, date, time, press, dic, ph, alk, 
#, mmddyy, hhmmss, dbar, umol/kg,  , ueq/kg, 
0630200407, 050795, 054301,  499.3,  2177.0,  7.603,  2261,
0630200405, 050795, 053938,  600.1,  2254.1,  7.432,  2288,
0630200404, 050795, 053658,  700.4,  2309.0,  7.338,  2315,
0630200403, 050795, 053201,  800.5,  2331.1,  7.330,  2334,
0630200402, 050795, 052925,  898.1,  2340.3,  7.353,  2350,
0630200401, 050795, 052616, 1020.7,  2344.8,  7.377,  2366,
0630200523, 050795, 090218,    5.0,  1960.5,  8.086,  2285,
0630200519, 050795, 085938,   24.7,  1961.1,  8.086,  2284,
0630200518, 050795, 085836,   34.3,  1961.1,  8.089,  2285,
0630200517, 050795, 085729,   45.0,  1963.2,  8.087,  2283,
0630200516, 050795, 085622,   59.5,  1974.0,  8.086,  2300,
0630200515, 050795, 085509,   75.6,  1979.5,  8.087,  2309,
0630200514, 050795, 085413,   84.3,  1980.4,  8.086,  2308,
0630200513, 050795, 085308,   95.2,  1982.4,  8.084,  2310,
0630200512, 050795, 085209,  104.8,  1986.0, -9.000,  2308,
0630200511, 050795, 085115,  115.0,  1988.3,  8.076,  2311,
0630200510, 050795, 085019,  124.3,  1996.9,  8.065,  2314,
0630200509, 050795, 084919,  135.3,  2001.9,  8.059,  2314,
0630200508, 050795, 084817,  149.8,  2004.1,  8.054,  2312,
0630200507, 050795, 084717,  159.4,  2013.9,  8.038,  2307,
0630200506, 050795, 084608,  174.7,  2023.5,  8.018,  2304,
0630200505, 050795, 084512,  184.9,  2030.1,  8.005,  2303,
0630200504, 050795, 084408,  200.4,  2036.8,  7.989,  2306,
0640200415, 073095, 041729,  209.4,  2032.3,  7.969,  2288,
0640200414, 073095, 041622,  224.8,  2024.7,  7.973,  2284,
0640200413, 073095, 041514,  234.0,  2033.4,  7.952,  2285,
0640200412, 073095, 041356,  249.7,  2048.1,  7.922,  2283,
0640200411, 073095, 041231,  274.7,  2060.2,  7.883,  2265,
0640200410, 073095, 041040,  299.5,  2059.5,  7.876,  2262,
0640200409, 073095, 040904,  325.0,  2063.1,  7.866,  2263,
0640200408, 073095, 040745,  350.6,  2075.4,  7.833,  2258,
0640200407, 073095, 040539,  400.8,  2097.0,  7.789,  2259,
0640200406, 073095, 040250,  498.9,  2180.2,  7.591,  2269,
0640200405, 073095, 035926,  599.5,  2255.3, -9.000,  2288,
0640200404, 073095, 035641,  699.7,  2303.3,  7.364,  2315,
0640200403, 073095, 035326,  800.4,  2322.3,  7.366,  2334,
0640200402, 073095, 035038,  900.3,  2329.3,  7.380,  2348,
0640200401, 073095, 034704, 1020.2,  2336.6,  7.387,  2354,
0640200523, 073095, 082954,    5.0,  1963.3,  8.096,  2298,
0640200521, 073095, 082756,   24.3,    -9.0,  8.097,    -9,
0640200520, 073095, 082736,   24.4,  1964.0,  8.096,  2301,
0640200519, 073095, 082630,   35.0,  1964.0,  8.096,  2300,
0640200518, 073095, 082510,   45.1,  1964.1,  8.096,  2295,
0640200517, 073095, 082351,   60.1,  1965.8,  8.095,  2294,
0640200516, 073095, 082228,   74.9,  1977.4,  8.085,  2306,
0640200515, 073095, 082120,   85.0,  1980.8,  8.084,  2308,
0640200514, 073095, 082010,   95.6,  1987.2,  8.076,  2314,
0640200513, 073095, 081900,  104.7,  1991.1,  8.069,  2316,
0640200512, 073095, 081744,  114.6,  1996.5,  8.065,  2317,
0640200511, 073095, 081623,  124.5,  1999.7,  8.063,  2322,
0640200510, 073095, 081525,  133.8,  2004.3,  8.055,  2321,
0640200509, 073095, 081405,  149.5,  2013.1,  8.036,  2318,
0640200508, 073095, 081245,  160.7,  2019.7,  8.023,  2318,
