botid, date, time, press, theta, sigma, temp, csal, coxy, bsal, boxy, dic, ph, alk, phos, nit, sil, no2, 
#, mmddyy, hhmmss, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, PSS-78, umol/kg, umol/kg,  , ueq/kg, umol/kg, umol/kg, umol/kg, nmol/kg, 
0260200223, 050891, 014234,   37.5, 22.7294, 24.242, 22.7370, 35.3044,  245.2, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200222, 050891, 014134,   37.5, 22.7294, 24.242, 22.7370, 35.3044,  245.2, 35.2999,  220.5,    -9.0, -9.000,    -9,   0.06,   0.00,   1.10,   -9.0,
0260200221, 050891, 014030,   49.2, 22.1727, 24.400, 22.1825, 35.3036,  238.7, 35.3106,  222.5,    -9.0, -9.000,    -9,   0.06,   0.00,   1.10,   -9.0,
0260200220, 050891, 013846,   61.3, 21.9178, 24.466, 21.9299, 35.2961,  233.5, 35.2992,  223.3,    -9.0, -9.000,    -9,   0.04,   0.00,   1.10,   -9.0,
0260200219, 050891, 013702,   99.9, 20.6861, 24.793, 20.7050, 35.2808,  227.1, 35.2830,  224.7,    -9.0, -9.000,    -9,   0.06,   0.00,   1.47,   -9.0,
0260200218, 050891, 013513,  148.0, 19.6950, 25.017, 19.7221, 35.2294,  217.7, 35.2314,  221.6,    -9.0, -9.000,    -9,   0.08,   0.14,   1.57,   -9.0,
0260200217, 050891, 013354,  207.6, 17.1826, 25.379, 17.2172, 34.8800,  193.7, 34.8712,  200.3,    -9.0, -9.000,    -9,   0.30,   3.55,   3.52,   -9.0,
0260200216, 050891, 013052,  230.6, 15.8815, 25.550, 15.9178, 34.7081,  197.4, 34.6954,  203.4,    -9.0, -9.000,    -9,   0.40,   4.81,   4.81,   -9.0,
0260200215, 050891, 012855,  328.4, 11.3208, 26.119, 11.3621, 34.2313,  203.1, 34.2286,  208.5,    -9.0, -9.000,    -9,   0.89,  12.31,  12.39,   -9.0,
0260200214, 050891, 012654,  371.8, 10.3797, 26.237, 10.4239, 34.1681,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200213, 050891, 012534,  410.5,  9.3768, 26.368,  9.4227, 34.1198,  191.3, 34.1211,  191.1,    -9.0, -9.000,    -9,   1.31,  18.37,  21.81,   -9.0,
0260200212, 050891, 012251,  431.4,  8.7138, 26.450,  8.7600, 34.0889,  177.2, 34.0908,  178.5,    -9.0, -9.000,    -9,   1.48,  20.84,  26.99,   -9.0,
0260200211, 050891, 012127,  518.3,  7.0220, 26.667,  7.0711, 34.0494,  127.3, 34.0506,  117.7,    -9.0, -9.000,    -9,   2.12,  29.60,  46.60,   -9.0,
0260200210, 050891, 011937,  543.5,  6.5592, 26.727,  6.6089, 34.0469,  102.5, 34.0478,  103.3,    -9.0, -9.000,    -9,   2.31,  31.81,  52.87,   -9.0,
0260200209, 050891, 011803,  597.0,  5.8280, 26.854,  5.8797, 34.0886,   74.1, 34.0876,   68.3,    -9.0, -9.000,    -9,   2.64,  36.07,  66.74,   -9.0,
0260200208, 050891, 011555,  633.1,  5.7208, 26.929,  5.7752, 34.1664,   45.8, 34.1645,   50.4,    -9.0, -9.000,    -9,   2.78,  37.73,  72.65,   -9.0,
0260200207, 050891, 011253,  694.0,  5.1803, 27.037,  5.2375, 34.2211,   37.8, 34.2228,   36.7,    -9.0, -9.000,    -9,   2.91,  39.70,  83.37,   -9.0,
0260200206, 050891, 011126,  741.4,  4.8159, 27.121,  4.8753, 34.2747,   30.0, 34.2735,   24.6,    -9.0, -9.000,    -9,   3.00,  40.93,  91.14,   -9.0,
0260200205, 050891, 010943,  771.7,  4.6871, 27.164,  4.7483, 34.3110,   30.4, 34.3133,   30.5,    -9.0, -9.000,    -9,   3.03,  41.30,  94.46,   -9.0,
0260200204, 050891, 010821,  812.2,  4.5347, 27.221,  4.5986, 34.3613,   26.6, 34.3593,   28.9,    -9.0, -9.000,    -9,   3.04,  41.92,  98.53,   -9.0,
0260200203, 050891, 010559,  830.1,  4.4733, 27.248,  4.5383, 34.3870,   33.5, 34.3877,   32.5,    -9.0, -9.000,    -9,   3.03,  41.79, 100.00,   -9.0,
0260200202, 050891, 010233,  892.4,  4.2746, 27.317,  4.3436, 34.4461,   36.2, 34.4474,   36.2,    -9.0, -9.000,    -9,   3.04,  41.91, 103.13,   -9.0,
0260200201, 050891, 005821,  992.1,  3.9344, 27.379,  4.0095, 34.4792,   43.1, 34.4785,   42.7,    -9.0, -9.000,    -9,   3.04,  41.95, 110.34,   -9.0,
0260200317, 050891, 054140,   10.7, 23.9726, 23.601, 23.9749, 34.9358,  248.4, 34.9388,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200316, 050891, 053842,  114.1, 20.3528, 24.881, 20.3742, 35.2797,  226.7, 35.2829,  222.8,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200315, 050891, 053552,  215.4, 16.5674, 25.465, 16.6024, 34.8027,  201.1, 34.7947,  202.3,  2042.5, -9.000,  2290,   0.32,   3.97,   4.25,   -9.0,
0260200314, 050891, 053453,  232.2, 15.4591, 25.605, 15.4950, 34.6555,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200313, 050891, 053358,  241.5, 15.2892, 25.623, 15.3263, 34.6307,  203.7, 34.6285,  202.3,  2048.0, -9.000,  2278,   0.45,   5.62,   5.55,   -9.0,
0260200312, 050891, 053258,  255.9, 14.4997, 25.722, 14.5376, 34.5346,  201.0, 34.5345,  205.4,    -9.0, -9.000,    -9,   0.50,   6.49,   6.48,   -9.0,
0260200311, 050891, 053135,  281.6, 13.5085, 25.841, 13.5482, 34.4201,  205.3, 34.4199,  205.3,  2060.1, -9.000,  2267,   0.63,   8.25,   7.94,   -9.0,
0260200310, 050891, 053023,  306.8, 11.9349, 26.048, 11.9748, 34.2880,  209.9, 34.2897,  209.3,    -9.0, -9.000,    -9,   0.81,  11.46,  11.65,   -9.0,
0260200309, 050891, 052906,  331.2, 11.2377, 26.129, 11.2791, 34.2247,  211.8, 34.2277,  208.1,    -9.0, -9.000,    -9,   0.91,  12.45,  13.12,   -9.0,
0260200308, 050891, 052735,  361.5, 10.4124, 26.242, 10.4554, 34.1813,  208.1, 34.1778,  203.2,  2094.0, -9.000,  2257,   1.05,  14.67,  17.19,   -9.0,
0260200307, 050891, 052547,  410.6,  8.9296, 26.423,  8.9741, 34.0987,  188.8, 34.0988,  183.5,  2130.4, -9.000,  2260,   1.40,  19.85,  25.52,   -9.0,
0260200306, 050891, 052237,  511.0,  7.0114, 26.664,  7.0598, 34.0443,  130.0, 34.0443,  121.0,    -9.0, -9.000,    -9,   2.08,  29.10,  46.77,   -9.0,
0260200305, 050891, 051925,  612.8,  5.4506, 26.914,  5.5019, 34.1069,   55.8, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200304, 050891, 051632,  711.3,  4.8824, 27.104,  4.9396, 34.2620,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200303, 050891, 051235,  812.8,  4.5027, 27.239,  4.5664, 34.3796,   28.7, 34.3776,   30.8,  2333.8, -9.000,  2359,   3.03,  41.92,  99.26,   -9.0,
0260200302, 050891, 050958,  910.2,  4.2430, 27.325,  4.3134, 34.4526,   37.1, 34.4517,   36.8,    -9.0, -9.000,    -9,   3.04,  42.04,  -9.00,   -9.0,
0260200301, 050891, 050609, 1029.3,  3.8835, 27.392,  3.9612, 34.4898,   44.0, 34.4915,   43.4,  2345.2, -9.000,  2368,   3.04,  42.17, 111.08,   -9.0,
0260200423, 050891, 113824,   10.6, 23.9173, 23.588, 23.9195, 34.8967,  256.1, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200422, 050891, 113810,   10.6, 23.9173, 23.588, 23.9195, 34.8967,  256.1, 34.8976,  212.8,  1964.6, -9.000,  2297,  -9.00,  -9.00,  -9.00,   -9.0,
0260200421, 050891, 113722,    9.6, 23.9263, 23.585, 23.9283, 34.8966,  256.6, 34.8969,  212.9,  1964.7, -9.000,  2300,  -9.00,  -9.00,  -9.00,   -9.0,
0260200420, 050891, 113631,   18.3, 23.9323, 23.583, 23.9362, 34.8970,  256.7, 34.8976,  213.0,    -9.0, -9.000,    -9,   0.10,   0.03,   1.47,   -9.0,
0260200419, 050891, 113614,   27.5, 23.9263, 23.584, 23.9321, 34.8959,  256.5, 34.8967,  212.7,  1965.1, -9.000,  2295,  -9.00,  -9.00,  -9.00,   -9.0,
0260200418, 050891, 113524,   26.4, 23.9261, 23.585, 23.9317, 34.8971,  256.0, 34.8978,  213.5,  1967.7, -9.000,  2299,   0.10,   0.03,   1.29,   -9.0,
0260200417, 050891, 113413,   36.7, 23.3169, 23.947, 23.3244, 35.1393,   -9.0, -9.0000,  215.8,  1975.0, -9.000,  2314,   0.09,   0.00,   1.29,   -9.0,
0260200416, 050891, 113254,   46.0, 22.5233, 24.256, 22.5326, 35.2448,  236.7, 35.2322,  222.4,  1989.6, -9.000,  2321,   0.06,   0.00,   1.29,   -9.0,
0260200415, 050891, 113151,   64.3, 22.3258, 24.359, 22.3387, 35.3070,  233.5, 35.3076,  222.4,  1995.7, -9.000,  2330,   0.04,   0.00,   1.29,   -9.0,
0260200414, 050891, 113100,   78.0, 22.0387, 24.437, 22.0541, 35.3032,  235.0, 35.3041,  223.2,    -9.0, -9.000,    -9,   0.04,   0.00,   1.47,   -9.0,
0260200413, 050891, 113007,   86.9, 21.6729, 24.524, 21.6899, 35.2825,  231.9, 35.2845,  224.7,  2002.8, -9.000,  2324,   0.04,   0.00,   1.47,   -9.0,
0260200412, 050891, 112835,   98.0, 21.1375, 24.667, 21.1564, 35.2760,  225.9, 35.2749,  224.6,    -9.0, -9.000,    -9,   0.06,   0.00,   1.67,   -9.0,
0260200411, 050891, 112740,  104.6, 20.8206, 24.759, 20.8405, 35.2846,  225.5, 35.2859,  223.7,  2002.4, -9.000,  2319,   0.06,   0.00,   1.67,   -9.0,
0260200410, 050891, 112641,  114.8, 20.5650, 24.839, 20.5867, 35.2991,  223.1, 35.2999,  222.7,    -9.0, -9.000,    -9,   0.06,   0.00,   1.67,   -9.0,
0260200409, 050891, 112543,  126.3, 20.2558, 24.902, 20.2794, 35.2724,  219.9, 35.2726,  221.4,    -9.0, -9.000,    -9,   0.07,   0.00,   1.85,   -9.0,
0260200408, 050891, 112431,  140.5, 20.0423, 24.945, 20.0683, 35.2544,  220.4, 35.2537,  220.4,  2010.8, -9.000,  2323,   0.07,   0.00,   1.85,   -9.0,
0260200407, 050891, 112340,  157.2, 19.4463, 25.066, 19.4748, 35.2084,  219.1, 35.2136,  219.7,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200406, 050891, 112241,  165.4, 19.1166, 25.130, 19.1463, 35.1815,  217.2, 35.1862,  220.0,  2016.4, -9.000,  2308,   0.10,   0.44,   2.22,   -9.0,
0260200405, 050891, 112137,  176.3, 18.9004, 25.166, 18.9318, 35.1565,  218.2, 35.1569,  219.3,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200404, 050891, 111957,  188.5, 18.3511, 25.221, 18.3840, 35.0473,  213.1, 35.0548,  206.3,    -9.0, -9.000,    -9,   0.21,   2.02,   2.87,   -9.0,
0260200403, 050891, 111135,  204.9, 17.5190, 25.328, 17.5535, 34.9196,  195.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200402, 050891, 105902,  539.4,  6.5172, 26.732,  6.5664, 34.0457,  106.5, 34.0469,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200401, 050891, 105832, 1027.3,  3.8581, 27.397,  3.9355, 34.4931,   44.7, 34.4953,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200516, 050891, 184901,    5.8, 23.9185, 23.585, 23.9197, 34.8940,   -9.0, 34.8946,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200515, 050891, 184742,   27.5, 23.9102, 23.587, 23.9159, 34.8932,   -9.0, 34.8936,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200514, 050891, 184638,   41.5, 23.7574, 23.693, 23.7660, 34.9730,   -9.0, 34.9794,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200513, 050891, 184540,   46.0, 23.0815, 24.073, 23.0910, 35.2142,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200512, 050891, 184421,   54.2, 22.6236, 24.253, 22.6346, 35.2785,   -9.0, 35.2800,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200511, 050891, 184247,   79.0, 21.3346, 24.610, 21.3499, 35.2723,   -9.0, 35.2731,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200510, 050891, 184125,  105.2, 20.6978, 24.794, 20.7177, 35.2859,   -9.0, 35.2864,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200509, 050891, 184012,  120.0, 20.3167, 24.887, 20.3391, 35.2745,   -9.0, 35.2713,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200508, 050891, 183910,  129.9, 19.8751, 24.976, 19.8991, 35.2379,   -9.0, 35.2485,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200507, 050891, 183710,  156.7, 19.0158, 25.149, 19.0438, 35.1728,   -9.0, 35.1720,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200506, 050891, 183442,  182.4, 17.1847, 25.383, 17.2151, 34.8859,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200505, 050891, 183205,  182.4, 17.1847, 25.383, 17.2151, 34.8859,   -9.0, 34.8980,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200504, 050891, 182548,  260.1, 13.6252, 25.827, 13.6621, 34.4329,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200503, 050891, 182011,  512.0,  6.7254, 26.703,  6.7728, 34.0438,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200502, 050891, 181926,  762.5,  4.6844, 27.165,  4.7449, 34.3118,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200501, 050891, 181325,  762.1,  4.6846, 27.165,  4.7450, 34.3118,   -9.0, 34.3133,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200613, 050991, 083158,  115.0, 20.4987, 24.850, 20.5203, 35.2899,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200612, 050991, 082912,  125.3, 20.2647, 24.898, 20.2881, 35.2702,   -9.0, 35.2603,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200611, 050991, 082818,  125.3, 20.2647, 24.898, 20.2881, 35.2702,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200610, 050991, 082739,  130.0, 20.1685, 24.917, 20.1927, 35.2617,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200609, 050991, 082701,  135.4, 19.9041, 24.971, 19.9290, 35.2414,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200608, 050991, 082622,  140.2, 19.6875, 25.015, 19.7132, 35.2243,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200607, 050991, 082545,  145.4, 19.4312, 25.066, 19.4575, 35.2034,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200606, 050991, 082457,  153.3, 19.2417, 25.098, 19.2693, 35.1822,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200605, 050991, 082400,  158.0, 19.0475, 25.136, 19.0758, 35.1655,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200604, 050991, 082313,  165.1, 18.9864, 25.152, 19.0158, 35.1668,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200603, 050991, 082222,  169.6, 18.9636, 25.160, 18.9939, 35.1694,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200602, 050991, 081435,  508.3,  7.0156, 26.671,  7.0638, 34.0530,   -9.0, 34.0521,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200601, 050991, 080359, 1027.1,  3.8750, 27.393,  3.9525, 34.4890,   -9.0, 34.4890,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200723, 050991, 122635,   10.5, 23.9529, 23.600, 23.9551, 34.9275,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200722, 050991, 122528,   25.4, 23.9521, 23.601, 23.9575, 34.9273,   -9.0, 34.9256,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,    0.0,
0260200721, 050991, 122420,   47.7, 23.6578, 23.736, 23.6677, 34.9917,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,    0.1,
0260200720, 050991, 122246,   80.5, 22.1216, 24.374, 22.1376, 35.2503,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,    0.1,
0260200719, 050991, 122028,  104.5, 21.4256, 24.595, 21.4459, 35.2855,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,    0.0,
0260200718, 050991, 121830,  113.5, 20.9877, 24.709, 21.0094, 35.2778,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,    0.0,
0260200717, 050991, 121752,  114.5, 20.9575, 24.719, 20.9794, 35.2801,   -9.0, 35.2762,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,    0.0,
0260200716, 050991, 121705,  125.7, 20.7157, 24.790, 20.7395, 35.2872,   -9.0, 35.2789,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,    0.0,
0260200715, 050991, 121613,  132.2, 20.5511, 24.841, 20.5761, 35.2965,   -9.0, 35.2855,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,    0.0,
0260200714, 050991, 121527,  134.9, 20.4824, 24.858, 20.5078, 35.2942,   -9.0, 35.2936,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,    0.0,
0260200713, 050991, 121435,  138.9, 20.2881, 24.898, 20.3141, 35.2791,   -9.0, 35.2941,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,    0.0,
0260200712, 050991, 121344,  140.6, 20.2352, 24.909, 20.2614, 35.2744,   -9.0, 35.2771,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,    9.2,
0260200711, 050991, 121324,  140.3, 20.2437, 24.907, 20.2699, 35.2753,   -9.0, 35.2735,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200710, 050991, 121323,  140.3, 20.2456, 24.906, 20.2718, 35.2747,   -9.0, 35.2757,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200709, 050991, 121247,  140.8, 20.2335, 24.910, 20.2598, 35.2753,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   17.4,
0260200708, 050991, 121058,  143.0, 20.2154, 24.912, 20.2421, 35.2723,   -9.0, 35.2721,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   24.9,
0260200707, 050991, 120937,  152.2, 20.1406, 24.929, 20.1689, 35.2675,   -9.0, 35.2659,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   57.6,
0260200706, 050991, 120648,  157.5, 19.9808, 24.957, 20.0100, 35.2489,   -9.0, 35.2504,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,  102.8,
0260200705, 050991, 120548,  162.3, 19.8172, 24.990, 19.8471, 35.2356,   -9.0, 35.2397,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,  130.5,
0260200704, 050991, 120456,  170.1, 19.3801, 25.079, 19.4110, 35.2032,   -9.0, 35.2014,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,  182.5,
0260200703, 050991, 120355,  179.9, 19.0387, 25.145, 19.0709, 35.1745,   -9.0, 35.1757,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,  169.8,
0260200702, 050991, 115402,  504.8,  6.9989, 26.667,  7.0467, 34.0454,   -9.0, 34.0417,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200701, 050991, 113949, 1027.8,  3.8696, 27.398,  3.9471, 34.4947,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200820, 050991, 170952,   26.9, 23.9134, 23.608, 23.9190, 34.9216,   -9.0, 34.9197,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200819, 050991, 170853,   53.3, 22.3589, 24.251, 22.3696, 35.1763,   -9.0, 35.1745,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200818, 050991, 170745,   76.5, 21.5315, 24.563, 21.5464, 35.2826,   -9.0, 35.2794,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200817, 050991, 170640,  104.3, 20.6864, 24.797, 20.7062, 35.2861,   -9.0, 35.2874,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200816, 050991, 170513,  114.0, 20.4623, 24.863, 20.4838, 35.2934,   -9.0, 35.2914,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200815, 050991, 170408,  121.6, 20.2093, 24.912, 20.2319, 35.2703,   -9.0, 35.2692,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200814, 050991, 170312,  121.6, 20.2093, 24.912, 20.2319, 35.2703,   -9.0, 35.2696,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200813, 050991, 170229,  121.3, 20.2001, 24.914, 20.2227, 35.2686,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200812, 050991, 170135,  130.1, 19.9309, 24.965, 19.9550, 35.2432,   -9.0, 35.2276,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200811, 050991, 170042,  137.1, 19.7329, 25.006, 19.7581, 35.2278,   -9.0, 35.2277,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200810, 050991, 170024,  136.9, 19.7320, 25.006, 19.7571, 35.2277,   -9.0, 35.2273,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200809, 050991, 170005,  136.7, 19.7319, 25.006, 19.7570, 35.2278,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200808, 050991, 165947,  136.9, 19.7282, 25.007, 19.7533, 35.2274,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200807, 050991, 165813,  184.9, 17.0309, 25.398, 17.0614, 34.8582,   -9.0, 34.8579,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200806, 050991, 165653,  259.1, 13.8127, 25.804, 13.8498, 34.4540,   -9.0, 34.4698,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200805, 050991, 165438,  259.1, 13.8127, 25.804, 13.8498, 34.4540,   -9.0, 34.4599,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200804, 050991, 164835,  510.7,  7.0399, 26.662,  7.0884, 34.0469,   -9.0, 34.0455,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200803, 050991, 164716,  531.7,  6.6181, 26.718,  6.6670, 34.0450,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200802, 050991, 164146,  763.0,  4.7306, 27.148,  4.7914, 34.2968,   -9.0, 34.2929,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200801, 050991, 163604, 1013.2,  3.9643, 27.380,  4.0413, 34.4853,   -9.0, 34.4868,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200923, 050991, 213430,    6.7, 24.0043, 23.580, 24.0057, 34.9200,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200922, 050991, 213332,   21.1, 23.9348, 23.599, 23.9392, 34.9192,   -9.0, 34.9186,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200921, 050991, 213246,   27.1, 23.9277, 23.602, 23.9334, 34.9192,   -9.0, 34.9184,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200920, 050991, 213157,   31.7, 23.9221, 23.604, 23.9288, 34.9198,   -9.0, 34.9201,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200919, 050991, 213105,   36.2, 23.8725, 23.631, 23.8801, 34.9371,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200918, 050991, 213000,   40.8, 23.3797, 23.894, 23.3882, 35.0927,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0260200917, 050991, 212810,   47.8, 23.1548, 23.985, 23.1646, 35.1269,   -9.0, 35.1265,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
