botid, date, time, press, temp, csal, dic, ph, alk, 
#, mmddyy, hhmmss, dbar, ITS-90, PSS-78, umol/kg,  , ueq/kg, 
0540202008, -00009, -00009, 1000.8,  4.1295, 34.4737,    -9.0, -9.000,    -9,
0540202007, -00009, -00009, 1000.4,  4.1309, 34.4738,    -9.0, -9.000,    -9,
0540202006, -00009, -00009, 1999.7,  2.1774, 34.6138,    -9.0, -9.000,    -9,
0540202005, -00009, -00009, 2999.1,  1.5518, 34.6677,    -9.0, -9.000,    -9,
0540202004, -00009, -00009, 3998.2,  1.4566, 34.6850,    -9.0, -9.000,    -9,
0540202003, -00009, -00009, 4757.7,  1.5090, 34.6884,    -9.0, -9.000,    -9,
0540202002, -00009, -00009, 4777.6,  1.5089, 34.6885,    -9.0, -9.000,    -9,
0540202001, -00009, -00009, 4803.4,  1.5098, 34.6887,    -9.0, -9.000,    -9,
0550200124, 072494, 215008,    4.4, 25.5474, 34.8917,    -9.0, -9.000,    -9,
0550200123, 072494, 214636,  155.8, 20.3642, 35.2214,    -9.0, -9.000,    -9,
0550200122, 072494, 213931,  513.8,  7.6206, 34.0550,    -9.0, -9.000,    -9,
0550200121, 072494, 213008,  994.8,  4.0765, 34.4692,    -9.0, -9.000,    -9,
0550200120, 072494, 212035, 1401.0,  3.0972, 34.5556,    -9.0, -9.000,    -9,
0550200119, 072494, 211634, 1600.5,  2.6668, 34.5822,  2356.2,  7.443,  2397,
0550200118, 072494, 211201, 1801.2,  2.3347, 34.6018,    -9.0, -9.000,    -9,
0550200117, 072494, 210753, 1999.2,  2.0977, 34.6169,  2362.6,  7.471,    -9,
0550200116, 072494, 210351, 2199.5,  1.9153, 34.6306,    -9.0, -9.000,    -9,
0550200115, 072494, 205926, 2399.9,  1.7810, 34.6422,    -9.0, -9.000,    -9,
0550200114, 072494, 205525, 2599.4,  1.6911, 34.6531,  2351.9,  7.516,  2419,
0550200113, 072494, 205112, 2800.6,  1.6154, 34.6612,    -9.0, -9.000,    -9,
0550200112, 072494, 204646, 2999.5,  1.5547, 34.6677,  2349.3,  7.539,  2426,
0550200111, 072494, 204240, 3201.2,  1.5053, 34.6738,    -9.0, -9.000,    -9,
0550200110, 072494, 203833, 3402.0,  1.4791, 34.6776,    -9.0, -9.000,    -9,
0550200109, 072494, 203328, 3597.7,  1.4621, 34.6808,  2332.6,  7.567,  2421,
0550200108, 072494, 202932, 3795.9,  1.4532, 34.6832,    -9.0, -9.000,    -9,
0550200107, 072494, 202413, 3997.5,  1.4537, 34.6852,  2329.1,  7.579,  2417,
0550200106, 072494, 201959, 4199.4,  1.4636, 34.6863,    -9.0, -9.000,    -9,
0550200105, 072494, 201729, 4299.3,  1.4708, 34.6866,    -9.0, -9.000,    -9,
0550200104, 072494, 201454, 4400.2,  1.4778, 34.6870,    -9.0, -9.000,    -9,
0550200103, 072494, 201205, 4499.3,  1.4859, 34.6873,  2325.2,  7.583,  2421,
0550200102, 072494, 200419, 4537.2,  1.4890, 34.6873,    -9.0, -9.000,    -9,
0550200101, 072494, 195857, 4804.7,  1.5134, 34.6881,  2324.9, -9.000,  2416,
0550200223, 072594, 015043,    5.4, 25.6196, 34.8951,    -9.0, -9.000,    -9,
0550200222, 072594, 014853,   16.3, 25.5582, 34.8936,    -9.0, -9.000,    -9,
0550200221, 072594, 014711,   24.0, 25.5032, 34.8934,    -9.0, -9.000,    -9,
0550200220, 072594, 014510,   48.5, 25.4642, 34.8947,    -9.0, -9.000,    -9,
0550200219, 072594, 014255,   77.1, 23.5327, 35.0305,    -9.0, -9.000,    -9,
0550200218, 072594, 013947,  119.5, 22.1332, 35.1657,    -9.0, -9.000,    -9,
0550200217, 072594, 013656,  164.0, 20.4380, 35.1973,    -9.0, -9.000,    -9,
0550200216, 072594, 013449,  172.9, 19.9126, 35.1650,    -9.0, -9.000,    -9,
0550200215, 072594, 013234,  199.6, 18.2196, 34.9552,    -9.0, -9.000,    -9,
0550200214, 072594, 012946,  242.2, 16.4922, 34.7434,    -9.0, -9.000,    -9,
0550200213, 072594, 012611,  308.6, 12.8898, 34.3659,    -9.0, -9.000,    -9,
0550200212, 072594, 012258,  371.0, 11.0135, 34.2108,    -9.0, -9.000,    -9,
0550200211, 072594, 011922,  440.8,  9.1219, 34.1174,    -9.0, -9.000,    -9,
0550200210, 072594, 011642,  488.0,  8.0675, 34.0664,    -9.0, -9.000,    -9,
0550200209, 072594, 011502,  511.7,  7.2928, 34.0643,    -9.0, -9.000,    -9,
0550200208, 072594, 011223,  557.9,  6.4256, 34.0503,    -9.0, -9.000,    -9,
0550200207, 072594, 010910,  600.4,  6.0059, 34.1141,    -9.0, -9.000,    -9,
0550200206, 072594, 010544,  645.0,  5.5194, 34.1675,    -9.0, -9.000,    -9,
0550200205, 072594, 010240,  714.6,  4.9433, 34.2125,    -9.0, -9.000,    -9,
0550200204, 072594, 005921,  776.6,  4.6690, 34.3092,    -9.0, -9.000,    -9,
0550200203, 072594, 005602,  880.9,  4.3794, 34.4114,    -9.0, -9.000,    -9,
0550200202, 072594, 004921, 1002.8,  4.0069, 34.4782,    -9.0, -9.000,    -9,
0550200201, 072594, 004643, 1020.0,  3.9688, 34.4828,    -9.0, -9.000,    -9,
0550200324, 072594, 051002,    5.0, 25.5882, 34.8954,    -9.0, -9.000,    -9,
0550200323, 072594, 050828,   20.8, 25.5935, 34.8946,    -9.0, -9.000,    -9,
0550200322, 072594, 050705,   43.9, 25.4757, 34.8969,    -9.0, -9.000,    -9,
0550200321, 072594, 050536,   70.2, 24.5416, 34.9306,    -9.0, -9.000,    -9,
0550200320, 072594, 050428,   75.7, 23.9933, 35.0222,    -9.0, -9.000,    -9,
0550200319, 072594, 050257,   75.7, 23.9933, 35.0222,    -9.0, -9.000,    -9,
0550200318, 072594, 050050,  160.8, 20.9236, 35.1964,    -9.0, -9.000,    -9,
0550200317, 072594, 045902,  200.4, 19.5818, 35.1331,    -9.0, -9.000,    -9,
0550200316, 072594, 045739,  210.8, 19.0892, 35.0723,  2035.8,  7.982,  2305,
0550200315, 072594, 045620,  223.9, 18.5011, 34.9945,  2039.2,  7.969,  2301,
0550200314, 072594, 045418,  236.7, 17.8872, 34.9116,  2041.9,  7.958,  2292,
0550200313, 072594, 045136,  247.9, 17.4741, 34.8566,  2044.6,  7.955,  2289,
0550200312, 072594, 044632,  283.2, 16.0263, 34.6970,  2044.3, -9.000,  2274,
0550200311, 072594, 044441,  301.2, 15.0417, 34.5938,  2047.8,  7.917,  2271,
0550200310, 072594, 044255,  323.1, 13.5242, 34.4058,  2064.4, -9.000,  2258,
0550200309, 072594, 044123,  349.1, 12.1991, 34.3306,  2070.3,  7.849,  2256,
0550200308, 072594, 043916,  401.4, 10.6893, 34.2010,  2090.3,  7.798,  2255,
0550200307, 072594, 043559,  498.4,  7.8201, 34.0626,  2177.1,  7.596,    -9,
0550200306, 072594, 043415,  550.3,  6.5620, 34.0410,    -9.0, -9.000,    -9,
0550200305, 072594, 043230,  597.6,  5.9739, 34.0684,  2239.9,  7.473,  2288,
0550200304, 072594, 042936,  699.7,  5.0040, 34.1840,  2305.9,  7.349,  2315,
0550200303, 072594, 042623,  802.6,  4.6063, 34.3221,  2329.5,  7.341,  2339,
0550200302, 072594, 042315,  902.1,  4.3945, 34.4019,  2334.2,  7.364,  2355,
0550200301, 072594, 041830, 1022.0,  4.1142, 34.4620,  2338.6,  7.372,  2358,
0550200424, 072594, 080841,    4.7, 25.5619, 34.8940,  1960.4,  8.104,  2290,
0550200423, 072594, 080830,    4.7, 25.5625, 34.8939,    -9.0, -9.000,    -9,
0550200422, 072594, 080712,   14.8, 25.5573, 34.8939,  1960.0, -9.000,  2287,
0550200421, 072594, 080600,   24.5, 25.5432, 34.8944,  1960.1, -9.000,  2287,
0550200420, 072594, 080534,   24.6, 25.5412, 34.8942,    -9.0, -9.000,    -9,
0550200419, 072594, 080425,   34.2, 25.5115, 34.8950,    -9.0, -9.000,  2294,
0550200418, 072594, 080309,   43.8, 25.4710, 34.8960,  1959.8,  8.107,  2289,
0550200417, 072594, 080147,   59.8, 25.4545, 34.8976,  1961.6,  8.102,    -9,
0550200416, 072594, 080028,   74.3, 24.3542, 34.9276,  1965.2,  8.095,  2297,
0550200415, 072594, 075907,   84.4, 23.3251, 35.0538,    -9.0, -9.000,    -9,
0550200414, 072594, 075845,   84.3, 23.3052, 35.0563,  1978.2, -9.000,  2298,
0550200413, 072594, 075707,   94.9, 22.7469, 35.1158,    -9.0, -9.000,  2312,
0550200412, 072594, 075548,  104.2, 22.4590, 35.1330,  1989.2,  8.082,  2306,
0550200411, 072594, 075431,  115.3, 22.1491, 35.1584,  1995.2,  8.061,  2309,
0550200410, 072594, 075215,  124.2, 21.8674, 35.1893,  2002.1,  8.062,  2311,
0550200409, 072594, 075043,  134.4, 21.3757, 35.1597,  2012.3,  8.033,  2307,
0550200408, 072594, 074936,  140.0, 21.1020, 35.1904,    -9.0, -9.000,    -9,
0550200407, 072594, 074814,  149.6, 20.6766, 35.1787,  2025.2, -9.000,  2305,
0550200406, 072594, 074656,  159.1, 20.0392, 35.1696,  2030.6, -9.000,  2309,
0550200405, 072594, 074516,  175.0, 19.5257, 35.1242,  2037.3,  7.995,  2300,
0550200404, 072594, 074318,  184.8, 18.9539, 35.0543,  2041.2,  7.981,  2286,
